chrom1	start1	end1	chrom2	start2	end2	obs.raw	cstart1	cstart2	c_label	c_size	la_exp.donut.value	la_exp.vertical.value	la_exp.horizontal.value	la_exp.lowleft.value
chr8	41850000	41855000	chr8	42240000	42245000	77	41850000.0	42241000.0	182	5	29.29875977658193	37.23673977558072	32.034732330381075	34.48479956821689
chr8	42025000	42030000	chr8	42175000	42180000	211	42020000.0	42160000.0	183	6	84.37456908807867	72.53582150798691	138.15624960925558	95.04929639926873
chr8	42025000	42030000	chr8	42240000	42245000	221	42023809.52380952	42238571.42857143	184	21	55.9692818532476	65.33786138393978	79.80684009599183	68.39124196340337
chr8	42035000	42040000	chr8	42125000	42130000	224	42035000.0	42129285.71428571	186	7	105.16881339369509	100.298436722339	137.93995791573863	97.53337497791313
chr8	42270000	42275000	chr8	42530000	42535000	157	42269642.85714286	42524285.71428571	188	14	50.126241511242256	58.25402560687376	60.62969860502595	68.73460313714807
chr8	42270000	42275000	chr8	42665000	42670000	66	42270000.0	42665000.0	189	1	28.68505216134384	34.102656691207315	35.37193789800753	28.39122293291582
chr8	42545000	42550000	chr8	42655000	42660000	309	42548250.0	42660000.0	190	20	84.47640320103659	98.67085711293402	114.89769559404438	89.03656668228115
chr8	42545000	42550000	chr8	42925000	42930000	52	42545000.0	42922500.0	192	2	17.150164144921586	18.26618436314444	20.07321389209929	22.273201680428897
chr8	42950000	42960000	chr8	43120000	43130000	152	42942500.0	43120000.0	297	4	74.9278920329938	86.1940527933301	90.48282369863355	84.69926791732856
chr8	42950000	42960000	chr8	43550000	43560000	63	42945000.0	43550000.0	298	2	19.181961078525788	20.080641065731196	27.81681132080524	22.347353860427972
chr8	49080000	49085000	chr8	49840000	49845000	36	49080000.0	49840000.0	198	1	11.634080624429044	12.060946861993473	12.901704156863053	13.57154492809175
chr8	49230000	49235000	chr8	49835000	49840000	74	49227500.0	49834166.66666666	199	6	19.15365284693453	23.032360525879078	23.70717768996191	20.914820318846946
chr8	49890000	49900000	chr8	52430000	52440000	37	49890000.0	52430000.0	309	1	11.384639552810926	13.271678699606545	11.18559325120766	10.467737815158822
chr8	52575000	52580000	chr8	52915000	52920000	52	52575000.0	52917500.0	201	2	18.585373135221342	20.871572827109887	21.693790161470112	15.399422117003715
chr8	52760000	52765000	chr8	52915000	52920000	182	52767187.5	52915625.0	202	16	39.552009005128376	54.48443800863058	47.86760573335614	46.79039916904913
chr8	53020000	53030000	chr8	53400000	53410000	124	53020000.0	53400000.0	317	1	51.32517895110107	55.03790854650611	60.830429797402495	55.3139125374186
chr8	53025000	53030000	chr8	53315000	53320000	78	53024166.66666666	53319166.66666666	204	12	21.606658768249485	24.2750771882945	26.92109885415305	21.33134341978649
chr8	53490000	53500000	chr8	53850000	53860000	122	53485000.0	53845000.0	319	6	42.01597694268119	49.79115217929832	47.900591499925746	43.5728716721571
chr8	53650000	53655000	chr8	53855000	53860000	41	53650000.0	53852500.0	206	2	16.48249765605847	18.762397641157566	17.961818543757623	18.73447349653648
chr8	53870000	53880000	chr8	54710000	54720000	70	53870000.0	54715000.0	321	2	23.740740751996498	24.45752739043422	34.94583903455861	24.62027545971661
chr8	53870000	53880000	chr8	55080000	55090000	62	53870000.0	55080000.0	323	1	20.785997275599826	21.645744037686352	25.9322593117454	20.09125560855985
chr8	54500000	54505000	chr8	54715000	54720000	51	54500000.0	54717500.0	207	2	17.097995934866702	20.675910373135352	22.48649756261095	15.039038943397223
chr8	54500000	54510000	chr8	54920000	54930000	72	54500000.0	54915000.0	325	2	33.356269428427694	33.31255365747203	39.9704401169785	35.46390464311722
chr8	54800000	54810000	chr8	54920000	54930000	323	54795000.0	54925000.0	331	4	176.37589751107006	208.27949221489385	198.18571958478933	160.43324950480044
chr8	55080000	55090000	chr8	55340000	55350000	141	55080000.0	55350000.0	334	3	57.16275079975528	64.39536701400611	68.84223985020316	65.64983221672435
chr8	55460000	55470000	chr8	55640000	55650000	90	55460000.0	55640000.0	336	1	41.99682090084835	44.18168752753343	46.42541994935562	43.292925962610425
chr8	57700000	57710000	chr8	58020000	58030000	70	57700000.0	58020000.0	344	1	32.72953815374102	38.497434867805524	32.53010719158007	35.10658841874779
chr8	57880000	57885000	chr8	58025000	58030000	96	57878333.33333333	58022500.0	217	6	27.76423232518108	33.37577963889185	30.8243442082796	27.88330423523167
chr8	57880000	57885000	chr8	58255000	58260000	44	57880000.0	58255000.0	218	1	13.30555169804425	16.952968640411186	14.142701611679692	13.887467871502151
chr8	58135000	58140000	chr8	58250000	58255000	118	58133333.33333333	58253333.33333333	219	6	39.61043782466951	48.17769786014078	44.47491137286296	38.314317055046466
chr8	58335000	58340000	chr8	59305000	59310000	40	58332500.0	59302500.0	220	2	9.780771363599554	11.154112877238992	11.8349830664486	7.823254821098857
chr8	58490000	58495000	chr8	59305000	59310000	35	58490000.0	59310000.0	221	2	9.280483149686004	11.908949564000347	12.691595606224313	6.725087290074363
chr8	58910000	58915000	chr8	59305000	59310000	108	58907916.66666666	59300416.66666666	222	12	31.221867048241357	37.988232554768274	37.322066806191934	35.672689688328845
chr8	59220000	59225000	chr8	59295000	59300000	93	59220000.0	59295000.0	227	1	46.05759529365195	56.71041835858506	44.509925820877115	50.30835526566748
chr8	59360000	59370000	chr8	59610000	59620000	69	59365000.0	59610000.0	359	2	29.0062306852158	30.963548775755754	32.62805448669049	32.95632366582227
chr8	59630000	59635000	chr8	60830000	60835000	31	59630000.0	60830000.0	228	1	7.068748497374749	8.779298708249257	6.79217958107647	6.91251041236174
chr8	59635000	59640000	chr8	59720000	59725000	76	59635000.0	59720000.0	229	1	34.46652155506916	37.56421545376031	40.70243701304295	36.41790908421541
chr8	59720000	59730000	chr8	60830000	60840000	98	59725000.0	60830000.0	364	2	40.22375546268686	49.42462646465786	46.10022226693263	36.2808436236239
chr8	60965000	60970000	chr8	61310000	61315000	49	60966666.66666666	61306666.66666666	231	3	17.007293988737846	20.175880374050838	19.385839387937967	21.573195257226416
chr8	61320000	61330000	chr8	61930000	61940000	90	61315000.0	61930000.0	370	2	38.947965648016655	40.4636077283857	48.55034424855011	35.870788939432266
chr8	61325000	61330000	chr8	61525000	61530000	69	61323333.33333333	61521666.66666666	232	3	23.514510800561908	21.103289521247238	33.275048373405056	27.08231532654959
chr8	61570000	61575000	chr8	61935000	61940000	95	61576000.0	61932000.0	235	5	32.99319328500576	44.77633548291214	39.58424049637507	31.95578387170319
chr8	61575000	61580000	chr8	62005000	62010000	112	61575000.0	62005000.0	236	2	47.097744002756606	58.54428596054926	55.556473048045596	44.011302062378654
chr8	61840000	61845000	chr8	61910000	61915000	141	61832500.0	61922500.0	238	2	75.41502560880825	90.33859907098379	80.6117131361231	67.29632232674926
chr8	62050000	62055000	chr8	62375000	62380000	70	62048333.33333333	62378333.33333333	241	3	27.23628033935136	30.483381977557567	34.24802688652581	28.91718830561153
chr8	62050000	62055000	chr8	62475000	62480000	47	62047500.0	62472500.0	242	2	17.987237857866656	19.60314388028332	21.40791966429876	21.693922111687915
chr8	62150000	62160000	chr8	62470000	62480000	135	62152000.0	62474000.0	387	5	56.61745773696297	60.18566815264404	70.35793366216811	52.65687195413327
chr8	62155000	62160000	chr8	62375000	62380000	67	62154000.0	62380000.0	243	5	30.822231290469805	30.918216514734496	36.839104456089714	29.662718429745325
chr8	62565000	62570000	chr8	62625000	62630000	79	62562500.0	62622500.0	245	2	37.39881670333583	41.37510930148152	38.59425205839947	41.5376662652956
chr8	64300000	64310000	chr8	65170000	65180000	82	64300000.0	65170000.0	397	1	26.85064851983198	27.214240959339627	32.21769176513909	26.12708103412221
chr8	64300000	64310000	chr8	65280000	65290000	88	64300000.0	65290000.0	398	3	36.020076495827	39.46095419510723	43.41383908001021	33.35844028371693
chr8	64510000	64520000	chr8	65170000	65180000	61	64510000.0	65170000.0	399	1	22.921598494544444	26.224014323409037	26.421063851733308	21.66821663527532
chr8	65480000	65490000	chr8	66050000	66060000	130	65480000.0	66050000.0	407	1	60.56660461855093	62.60718648577239	70.19319025038747	48.293878566938496
chr8	65480000	65490000	chr8	66270000	66280000	99	65480000.0	66275000.0	408	2	40.82218527422476	46.60682222353715	42.20765583677947	28.294609004708835
chr8	65485000	65490000	chr8	65610000	65615000	107	65500000.0	65605833.33333333	247	6	48.05626625781112	44.94926360257293	62.41655152440962	57.09272325616429
chr8	65485000	65490000	chr8	65830000	65835000	84	65488333.33333333	65828333.33333333	248	3	25.191732915954585	25.46533432786941	33.96436303811962	24.258394394234557
chr8	65485000	65490000	chr8	66470000	66475000	51	65485000.0	66470000.0	250	1	15.840072623688052	19.800400849172767	15.72139565288302	10.877804254159416
chr8	65490000	65495000	chr8	65775000	65780000	74	65490000.0	65772500.0	252	2	27.086605772090525	22.691760750320874	38.931182397160846	26.436945064372892
chr8	65665000	65670000	chr8	65775000	65780000	131	65672000.0	65772000.0	256	5	66.87193524269244	71.08102060104544	78.45371838412059	60.09115816027929
chr8	66550000	66560000	chr8	67330000	67340000	80	66550000.0	67330000.0	413	1	38.94768090165497	46.149460173020344	36.45499442272244	45.163806655800975
chr8	66670000	66675000	chr8	66945000	66950000	174	66676538.46153846	66942692.30769231	258	12	48.30026128364179	60.78664575495686	58.86784714295929	62.0640716546025
chr8	66670000	66680000	chr8	67330000	67340000	124	66670000.0	67330000.0	416	1	39.69983966648084	59.77935526704551	43.24884915403206	35.49374392375442
chr8	66745000	66750000	chr8	66860000	66865000	268	66754545.45454545	66858181.81818182	261	11	127.2047937406125	132.29055635462595	157.70681629094392	111.3645876048056
chr8	66745000	66750000	chr8	66945000	66950000	289	66749000.0	66938666.66666666	262	16	79.73758805341288	94.17243449948515	106.31936554008232	98.13326159463593
chr8	66745000	66750000	chr8	67025000	67030000	64	66745000.0	67030000.0	263	2	25.611703593099985	32.10616816482664	26.960923233791352	25.793835304214515
chr8	66970000	66975000	chr8	67335000	67340000	110	66966666.66666666	67330833.33333333	265	6	39.776003303415415	62.67884255812608	42.329523461635496	47.92716025191062
chr8	66975000	66980000	chr8	67090000	67095000	75	66972500.0	67092500.0	266	2	31.53615407578206	37.77217903684236	36.076689968828354	32.794874747480264
chr8	67350000	67360000	chr8	68400000	68410000	47	67350000.0	68395000.0	433	2	17.205762875996722	17.991424268037942	19.968463581827265	18.49947130140341
chr8	67370000	67375000	chr8	67520000	67525000	152	67363125.0	67511875.0	267	16	52.39094080985868	75.47525009414703	56.36275128444042	54.2219835491674
chr8	67600000	67610000	chr8	68400000	68410000	66	67596666.66666666	68396666.66666666	437	3	21.756226359444227	26.748531152330198	25.417466497421287	25.478005915773732
chr8	67830000	67840000	chr8	68400000	68410000	83	67825000.0	68395000.0	438	2	39.43885445129812	45.57989910656024	39.59591181559564	40.76468594552356
chr8	68250000	68255000	chr8	68405000	68410000	83	68250000.0	68399000.0	271	5	34.769836935407746	41.78103221241675	34.14427630227486	35.96645780949521
chr8	68730000	68735000	chr8	68930000	68935000	108	68732000.0	68929000.0	272	5	32.99004738971596	36.52458658115634	40.92779194764381	36.836823314479396
chr8	68730000	68740000	chr8	69290000	69300000	77	68730000.0	69300000.0	443	3	33.81828797782186	39.79983121954999	35.813818832844	29.819237983647966
chr8	69480000	69490000	chr8	70530000	70540000	59	69485000.0	70530000.0	444	2	18.332836381088427	21.932802404411955	22.446624564480853	24.590028131136503
chr8	70570000	70575000	chr8	70855000	70860000	95	70569375.0	70850625.0	274	8	28.99595691905325	28.759615200502854	34.408465561582325	31.753112580305626
chr8	70570000	70575000	chr8	70995000	71000000	72	70570000.0	70996428.57142857	273	7	25.592095547821625	27.318088967676893	36.37665711272631	22.192466263257106
chr8	70570000	70580000	chr8	71440000	71450000	78	70570000.0	71440000.0	448	1	30.166628500087064	29.985365488103284	36.193217103658135	30.789661841354857
chr8	70855000	70860000	chr8	70995000	71000000	181	70858823.52941176	70995294.11764705	276	17	49.199502676967754	57.36731795770847	60.7780955125325	48.65921215387471
chr8	70855000	70860000	chr8	71440000	71445000	47	70855000.0	71440000.0	277	1	15.873235292268927	16.123801774047152	21.32049542200741	15.110779151821394
chr8	71060000	71065000	chr8	71445000	71450000	215	71057666.66666667	71443000.0	278	15	48.59252875914393	68.30832100744986	53.343413211706675	41.02755162164832
chr8	71060000	71065000	chr8	71575000	71580000	70	71060000.0	71577500.0	280	2	25.23127551553975	30.23166286095811	27.364784484180174	26.001580111111522
chr8	71745000	71750000	chr8	72725000	72730000	28	71745000.0	72722500.0	284	2	5.3002650843030175	5.895002818608193	7.311021455028008	7.732521010098008
chr8	72740000	72745000	chr8	72890000	72895000	211	72745500.0	72902000.0	287	20	78.99725995321292	67.59047471635462	135.28545892789327	93.20650254435664
chr8	72740000	72745000	chr8	73065000	73070000	104	72735555.55555555	73067222.22222222	286	9	29.624912358751804	37.21455840240535	40.121847136393384	16.500175055314973
chr8	72740000	72750000	chr8	73190000	73200000	104	72730000.0	73195000.0	464	4	40.38650932338194	45.96037056537054	46.382842932631185	21.17389116911381
chr8	72750000	72760000	chr8	74200000	74210000	34	72750000.0	74200000.0	467	1	10.860946040069704	10.905572834547216	8.87003869422339	9.881828390813618
chr8	72920000	72925000	chr8	73065000	73070000	90	72925000.0	73068750.0	290	4	33.6756438881502	48.34863561371439	33.89946389887595	35.632005106293214
chr8	73105000	73110000	chr8	73185000	73190000	58	73105000.0	73185000.0	291	1	28.335346773588423	30.237779370859066	27.045433826561645	29.640997889793514
chr8	73230000	73240000	chr8	73900000	73910000	62	73230000.0	73900000.0	470	1	21.490415387027358	23.19877327325922	28.51957942650768	22.04850736680037
chr8	73230000	73240000	chr8	74090000	74100000	49	73230000.0	74090000.0	471	1	14.375269791525168	15.856733555714845	16.37727582409121	10.870193875950577
chr8	73760000	73770000	chr8	74080000	74090000	95	73760000.0	74080000.0	473	1	47.27655446526147	58.19362567633181	48.94607227863658	40.110326544371844
chr8	73920000	73925000	chr8	74085000	74090000	100	73922000.0	74081000.0	293	5	47.75633518064421	62.553650878199214	48.52346890630706	54.09140220463397
chr8	74200000	74210000	chr8	74880000	74890000	84	74200000.0	74890000.0	477	3	36.632621509840895	31.118082486280194	42.04207078397078	34.99712022787873
chr8	74210000	74220000	chr8	75250000	75260000	52	74210000.0	75255000.0	478	2	18.574913420014997	22.048812134450632	16.14570711688576	22.24633500978332
chr8	74215000	74220000	chr8	74575000	74580000	74	74213000.0	74568000.0	294	10	17.434882106734705	18.482684079087363	23.92421818400652	21.198386179434078
chr8	74585000	74590000	chr8	75255000	75260000	28	74585000.0	75255000.0	296	1	5.862206954989003	8.969547644997297	7.921824424928367	6.173233199437612
chr8	75000000	75005000	chr8	75255000	75260000	92	75000555.55555555	75252777.77777778	300	9	23.341048915478183	31.70968669701352	26.78575438201777	28.05766117789693
chr8	75270000	75275000	chr8	75770000	75775000	55	75273333.33333333	75766666.66666666	301	3	18.447910634407112	21.57066482927392	19.729704885408	25.505651231616557
chr8	76210000	76220000	chr8	76280000	76290000	97	76210000.0	76280000.0	489	1	47.73028664390449	52.364192144362924	52.26892982919172	53.337130332233755
chr8	77280000	77290000	chr8	78300000	78310000	51	77280000.0	78300000.0	494	1	19.39751501172595	20.540819870194255	21.76263488332168	17.795887675550198
chr8	78520000	78530000	chr8	79140000	79150000	56	78513333.33333333	79136666.66666666	496	3	16.926707288567403	19.687557615305266	20.55110400801632	15.582713067802903
chr8	79420000	79425000	chr8	79520000	79525000	117	79420000.0	79522500.0	303	4	51.45219607518086	53.60013458813847	60.22929904898356	54.03913714904351
chr8	79635000	79640000	chr8	79835000	79840000	82	79633000.0	79831000.0	306	5	22.140076376273765	27.02494997794025	28.33092427927949	21.785168869115754
chr8	79765000	79770000	chr8	79825000	79830000	84	79763333.33333333	79831666.66666666	307	3	40.727266151331904	46.95979991638581	42.89999241676255	40.160357702419745
chr8	80595000	80600000	chr8	80675000	80680000	109	80595000.0	80675000.0	310	1	49.18406419215831	47.67380583804162	57.50154327806178	54.2781199279289
chr8	80595000	80600000	chr8	80940000	80945000	131	80602083.33333333	80935000.0	308	11	41.32851982696225	50.921994376243546	52.28710444453589	49.90453004569279
chr8	80595000	80600000	chr8	81140000	81145000	63	80592500.0	81146250.0	309	4	21.044217129979767	25.95314894479707	25.610147346270967	20.307499035710496
